0.5 711 0 5.9623863136
1 134.8 0 2.5961513471
1.5 64.6 0 1.7972201917
2 74.6 0 1.9313209357
2.5 132.4 0 2.5729364067
3 340.4 0 4.1255316733
3.5 678 0 5.8223745988
4 1278 0 7.9937577727
4.5 1864.8 0 9.6561041703
5 2256.6 0 10.6221706456
5.5 2333.4 0 10.8014140035
6 2075.6 0 10.187268074
6.5 1570.6 0 8.8617293278
7 1055 0 7.2629271855
7.5 619.6 0 5.5659714687
8 327.2 0 4.0447510067
8.5 174.4 0 2.952965127
9 90.2 0 2.1236762497
9.5 46 0 1.5165751586
