some_index,dist
234,-0.826896291808
235,-0.780395218897
236,-0.658861823777
237,-0.831917452558
238,-0.674277314113
239,-0.736615441368
240,-0.883575323348
241,-0.651663042729
242,-0.771041755184
243,0.215254718902
244,-0.716624727354
245,-0.772451118964
246,-0.932254840622
247,-0.58803041669
248,-0.802695529145
249,0.232031998469
250,-0.598006032271
251,-0.988445869892
252,-0.787456191667
253,0.378216116167
254,-0.694687848474
255,-0.641179400896
256,-0.702927365069
257,-0.872022465527
258,-0.723900170711
259,-0.946602664367
260,-0.987043909633
261,-0.635789695901
262,-0.68807477861
263,-0.857468783372
264,-0.802349076305
265,-0.854026058063
266,-0.921026027465
267,-1.01182396643
268,-0.964282471707
269,-0.528700133826
270,-0.960470259107
271,-0.912956964889
272,-0.659272067853
273,-0.820551967597
274,-0.656192457554
275,-1.00207503277
276,-0.753066034105
277,-0.983022718331
278,-0.646133164865
279,-0.644345607025
280,-0.306821585614
281,-0.835279797057
282,-0.906044429948
283,-0.645859247514
284,0.203469359677
285,-0.682304786656
286,-0.689012980378
287,0.165167669012
288,-0.632805387078
289,-0.774206390211
290,-0.818209612872
291,-0.0422485966644
292,-0.0985359759882
293,-0.12876273512
294,-0.685227552635
295,-0.937543018993
296,-0.636151424043
297,0.237101333047
298,-0.883087450137
299,-0.759024665885
300,-0.889036633478
301,-0.792595381177
302,-0.833415347791
303,-0.873897253842
304,-0.441310920806
305,-0.253532639129
306,-0.83434624363
307,-0.740875365556
308,-0.633441445267
309,-0.910128208275
310,-0.871007996553
311,-0.701461039186
312,-0.817628501413
313,-0.700066841445
314,-0.757096383664
315,-0.690293562983
316,-0.961944378721
317,-1.04667583999
318,-0.758832016529
319,-0.80056680128
320,-0.844024861598
321,-0.388678410511
322,-0.136450616127
323,-0.66925869672
324,-0.818552635528
325,-0.363847990961
326,-0.676597582255
327,-0.644523063801
328,-0.708489500847
329,-0.222570320867
330,-0.619640770731
331,-0.818085174273
332,-0.847477586201
333,-0.638683116211
334,-1.03094364421
335,-0.814417639112
336,-0.830022355364
337,-0.381310852291
338,-0.712701231314
339,-0.751421732787
340,-0.663842302589
341,0.101526423518
342,-0.629225048304
343,-0.972108819126
344,-0.707247324013
345,-0.728739938958
346,-0.636920244214
347,-0.403718666494
348,-0.853224052549
349,-0.663646495566
350,-0.663068603442
351,-0.0846385234551
352,-0.346862803052
353,-0.850785815624
354,-0.836855710106
355,-0.694560950414
356,-1.01971299552
357,0.0246333759055
358,-0.905658238114
359,-0.832040984142
360,-0.927132826864
361,-0.811026359789
362,-0.657242956759
363,-0.966143534786
364,-0.656297323893
365,-0.737490834281
366,-0.635783943882
367,-0.673916587737
368,-0.720272979185
369,-0.826571257705
370,-0.664586260838
371,-0.635780327635
372,-0.87770081998
373,-0.866283225645
374,-0.695868062461
375,-0.792656898635
376,-0.847093757626
377,-0.634234855067
378,-0.681634355499
379,-0.283356451566
380,-0.799141984829
381,-0.925252134502
382,-0.991613007572
383,-0.636207093486
384,-0.743662181777
385,-0.89859979188
386,-0.910054123891
387,-0.356537036101
388,-0.658461118436
389,-0.635957554976
390,-1.01129110961
391,-0.665842944998
392,-0.660918131041
393,-0.646190350419
394,0.10600285837
395,-0.783397990463
396,-0.706788024999
397,-0.964013973849
398,-0.690621317974
399,-0.811885174483
400,-0.635976786089
401,-0.63587920129
402,-0.711234275935
403,-0.641204284413
404,-0.707575193734
405,-0.835289551075
406,0.240300266736
407,-0.773331077626
408,0.214156838307
409,-0.660601709185
410,-0.845106437963
411,-0.666796016855
412,-0.672596260782
413,-0.634240627435
414,-0.874759420363
415,-0.883435664396
416,-0.847382865917
417,-0.854941664902
418,-0.788591838722
419,-0.972290413512
420,-0.309836466157
421,-0.912247394942
422,-0.608186750479
423,-0.823390359748
424,-0.924061540173
425,-0.65224697495
426,-0.935166660148
427,-0.636942895212
428,-0.949886324225
429,-0.784262504423
430,-0.922469995417
431,-0.755149034983
432,-0.822007723895
433,0.37678181737
434,-0.746151109388
435,-0.984201228982
436,-0.405394391165
437,-0.379657675388
438,0.178590500535
439,-0.776334998301
440,-0.804178022429
441,-0.804336559528
442,-0.631586100804
443,-0.657723880027
444,-0.63578393329
445,-0.769644145382
446,-0.875426467346
447,-0.688504977423
448,-0.877381012872
449,-0.817982338395
450,-0.81927093199
451,-0.31780684124
452,-0.622831131813
453,-0.899087816001
454,-0.643102875897
455,-0.635169113972
456,-0.760388134598
457,-0.248536516192
458,-0.866960176154
459,-0.782327537574
460,-0.955705524571
461,-0.628140794879
462,-0.763526545442
463,-0.653121599319
464,-0.806466049633
465,-0.766835522364
466,-0.63578402424
467,-0.638191696266
468,-0.795174130127
469,-0.685698712948
470,-0.815094611986
471,-0.715143421631
472,-0.877824200998
473,-0.787538567982
474,-0.897682829236
475,-0.826016610188
476,-0.214232331333
477,-0.911076238874
478,-0.435705647559
479,-0.645839969002
480,-0.652756580777
481,-0.689463980319
482,-0.926727209948
483,-1.01808921114
484,0.272855389799
485,-0.817226729971
486,-0.592524107592
487,-0.712466916246
488,-0.676409579903
489,-0.838219529022
490,-0.512327483833
491,-0.661063543698
492,-0.657114615448
493,-0.850833112203
494,-0.890659573504
495,-0.929289528764
496,-0.89652214202
497,-0.874086940919
498,-0.180626508451
499,-0.906299856332
500,-0.931848273383
501,-0.291799500901
502,-0.206358097642
503,-0.635793855233
504,-0.891248043905
505,-0.635072296483
506,-0.675494489161
507,-0.849989926489
508,-0.875762783552
509,-0.65084365825
510,-0.895334919377
511,-0.662543982239
512,-0.651844012968
513,-0.827020764395
514,-0.764882255167
515,-0.798698219229
516,-0.714660347846
517,-0.686297991917
518,-0.80596582302
519,-0.836870386549
520,-0.650656537625
521,-0.512349613406
522,-0.988549876015
523,-0.909512237663
524,-0.714144624902
525,-0.710074782915
526,-0.76140148017
527,-0.702874161365
528,-0.698324822463
529,-0.63557556965
530,-0.952820596754
531,-0.635014095054
532,-0.580013258084
533,-0.782619553696
534,-0.634319181846
535,-0.638934136249
536,-0.733269924437
537,-0.659550984628
538,-0.811394541981
539,-0.630371320427
540,-0.636410576283
541,-0.85696925647
542,-0.888582478117
543,-0.699115642581
544,-0.759580047316
545,-0.676045613482
546,-0.88734281075
547,-0.0387624540759
548,-0.895667149209
549,-0.675456432403
550,-0.857079794869
551,-0.592017530084
552,-0.944833050619
553,-0.890767383184
554,-0.87497715771
555,-0.757637441571
556,-0.664585636123
557,-0.635784065147
558,-0.879342639923
559,-0.638192699652
560,-0.653883669006
561,-0.680639934038
562,-1.02560014671
563,-0.328975981956
564,-0.728473012664
565,-0.752251099195
566,-0.993078685573
567,-0.639025613492
568,-0.813704984287
569,-0.998202131289
570,-0.838274135839
571,-0.718167809677
572,-0.862120919208
573,-0.862596330519
574,-0.819736016454
575,-0.646401594309
576,-0.785665789431
577,-0.635784434002
578,-0.841562107528
579,-0.968759230049
580,-0.0686466101936
581,-0.904671789773
582,-0.933847796958
583,-0.670697904138
584,-0.849564046397
585,-0.606036149351
586,-0.714670654748
587,-0.842178202515
588,-0.672734477229
589,-0.801788452381
590,-0.959261738654
591,-0.68223796213
592,-0.824449042426
593,-0.643838421489
594,-0.753105207875
595,-0.908306739393
596,-0.743528891732
597,-0.818834551781
598,-0.639072973516
599,-0.827832147795
600,-0.720979755105
601,-1.05187272319
602,-0.635782449502
603,-0.635783930722
604,-0.87827972879
605,-0.636297818616
606,-0.662609244607
607,-0.773882063448
608,-0.717080815089
609,-0.661977931946
610,-0.636896099741
611,-0.363544506245
612,-0.526341849986
613,-0.657371334237
614,-0.63607374671
615,-0.789562537266
616,-0.747081661151
617,-0.652108815639
618,-0.699150615946
619,0.391888659722
620,-0.952619894402
621,-0.953620520226
622,-0.560538345489
623,-0.0586619931778
624,0.478655479567
625,-0.753529227199
626,0.293515387067
627,-0.884188909401
628,0.0591561650701
629,-0.649469949381
630,-0.791633228275
631,-0.875284535179
632,-0.917865124155
633,-0.686941609757
634,-0.635783930283
635,-0.902813531356
636,-0.0285996842345
637,-0.859936222275
638,-0.843391113531
639,0.191822152524
640,-0.957545948131
641,-0.63587631581
642,-0.446605787601
643,-0.698155919475
644,-0.303610759503
645,-0.796661156337
646,-0.641871116323
647,-0.73204014544
648,-0.636826786274
649,-0.760248568611
650,-0.66530390555
651,-0.785629394091
652,-0.903885152704
653,-0.47502784474
654,0.519600540292
655,-0.899167637818
656,-0.884455837989
657,-0.182346151539
658,-0.737851955886
659,-0.896623563703
660,-0.975983460118
661,-0.635886108718
662,-0.601251771277
663,-0.976311514584
664,-0.89345652155
665,-0.94079444831
666,-0.639871068038
667,-0.576820686386
668,-0.842649057776
669,-0.769289661505
670,-0.573454995082
671,-0.635796749068
672,-0.968979249323
673,0.706524972728
674,0.168746300137
675,-0.75910843405
676,-0.94541228287
677,-0.528524876935
678,-0.715364148678
679,-0.657418784566
680,-0.857618302635
681,-0.7099125859
682,-0.844293849863
683,-0.943396565242
684,-1.03350367418
685,0.0998556748822
686,-0.930064058841
687,-0.745403402417
688,-0.494860064761
689,-0.723736819937
690,0.620468628723
691,-0.966402388779
692,-0.69748037883
693,-0.94039568858
694,-0.927379146685
695,-0.848909893186
696,-0.907871757757
697,-0.727198037271
698,-0.640057058682
699,-0.736716870629
700,0.218689461385
701,-0.996202565382
702,-0.88737244433
703,-0.982222591178
704,-0.440014153234
705,-0.769521232445
706,-0.999482805374
707,-0.636362905975
708,-0.67674737964
709,-0.418868058153
710,-0.716774710293
711,-0.740474868236
712,-0.652459274739
713,-0.240910395988
714,-0.0566633447826
715,-0.638470403894
716,-0.635777011695
717,-0.839106106812
718,-0.715754507433
719,-0.633656686709
720,-0.687276060325
721,-0.585962147029
722,-0.654558936448
723,-0.7700969158
724,-0.654117516194
725,-0.736496703559
726,-0.681391288138
727,-0.119653042745
728,-0.6312988081
729,0.308371720663
730,-0.653784590825
731,-0.737621662775
732,0.00472024039238
733,-0.652964067736
734,-0.862600588936
735,-0.645687133145
736,0.0100761587265
737,-0.92965811227
738,-0.636143929239
739,-0.756971322058
740,-0.26402095928
741,0.094430434824
742,-0.948507549889
743,-0.823101540978
744,-0.814086356342
745,-0.810107220166
746,0.489162523966
747,-0.865644653855
748,-0.880635517978
749,-0.840868891004
750,-0.575180713156
751,-0.642299551297
752,-0.65519431465
753,-0.675366912637
754,-0.159365141341
755,-0.40127022142
756,-0.768556191932
757,-0.697025362876
758,-0.637599937592
759,-0.979073066915
760,-0.567933035322
761,-0.457220187251
762,0.0750567747767
763,-0.654728495044
764,-0.767571126906
765,-0.760534483445
766,0.674922144881
767,-0.715009621036
768,-0.788826209434
769,-0.637540442234
770,-0.695871373304
771,-0.330319313854
772,-0.835576267736
773,-0.919495517269
774,-1.00426419107
775,0.424103141713
776,-0.982214262578
777,-0.663260848731
778,-0.813465267004
779,-0.730002187518
780,-0.719243114629
781,-0.809409163303
782,-0.994813267272
783,-0.663499728635
784,0.243927065461
785,-0.647839869229
786,-0.635784054077
787,-0.670404402622
788,-0.971739032447
789,-0.815893892407
790,-0.874453593662
791,-0.818009323389
792,-0.739854939346
793,-0.663029979778
794,-0.997189988021
795,-0.758920800809
796,-0.91163250293
797,-0.798927139151
798,-0.897340940774
799,-0.80948487488
800,-0.912545227405
801,-0.567159802782
802,-0.696677881131
803,-0.643721614751
804,-0.262523212514
805,-0.993742647541
806,-0.933734044314
807,-0.672743450487
808,-0.445811631745
809,-0.879924340522
810,-0.928245127737
811,-0.890332880291
812,-0.668855275846
813,0.15643187037
814,-0.547285537026
815,-0.874190447462
816,-0.701581699165
817,-0.62821622044
818,-0.953711323949
819,-0.984035167598
820,-0.499896091973
821,-0.831388059558
822,-0.739716635806
823,-0.935063928489
824,-0.879095373738
825,-0.73168915148
826,-0.635783930283
827,-0.819633589854
828,-0.71625571342
829,-0.688539597419
830,-0.906156668406
831,0.829226307227
832,0.774905466939
833,-0.793802962385
834,-0.743075198858
835,-0.641936412919
836,-0.654867587825
837,-0.349361984223
838,-0.948526471089
839,-0.636263856527
840,-0.681940113823
841,-0.926324561822
842,-0.879048873836
843,-0.935443490082
844,-0.901736769302
845,-0.537255029217
846,0.276000202825
847,-0.949961260933
848,-0.805377214795
849,-0.768498989993
850,-0.0324694602231
851,-0.761967695116
852,-0.8516078418
853,-0.678139133245
854,-0.946748166222
855,-0.700153829035
856,-0.603624586648
857,-0.727692829119
858,-0.667334005596
859,-0.909842744291
860,-0.922884100143
861,-0.466066709015
862,-0.821394387834
863,-0.892937015823
864,-0.85111223078
865,-0.882983054286
866,-0.651861968638
867,-0.899848555152
868,-0.653348198504
869,-0.73509522625
870,-0.71626563074
871,0.0480333709556
872,-0.931913677602
873,-0.903580473632
874,-1.05046831577
875,-0.721615972595
876,-0.641669907961
877,-0.802447861816
878,-0.638608598201
879,-0.736260006194
880,-0.782910278101
881,-1.0050091378
882,-0.882083019014
883,-0.666219101546
884,-0.926528966012
885,-0.55636892509
886,-0.664090924788
887,-0.928898657555
888,-0.638470056802
889,-0.681838289479
890,-0.638652718878
891,-0.865271021853
892,-0.852511761178
893,-0.748433369584
894,-0.710048017069
895,-0.983518655103
896,0.422983121069
897,-0.645794882724
898,-0.844611055011
899,-0.726584654159
900,-0.635194858967
901,-0.904014919088
902,-0.717491039237
903,-0.990392486429
904,0.816653044136
905,-0.739883061019
906,-0.809017588978
907,-0.803080368551
908,-0.257628591494
909,-0.736163528912
910,0.542141357816
911,-0.664505812991
912,-0.892999072493
913,-0.923380071625
914,-0.755825606713
915,-0.609400053833
916,-0.780018671556
917,-0.678979448653
918,-0.892843798557
919,-0.93914199699
920,-0.471079323021
921,-0.904327803098
922,-0.749838875659
923,-0.750486135734
924,-0.79450825972
925,-0.690959313696
926,-1.0296898999
927,-0.82381492051
928,-0.877181273771
929,-0.768010906318
930,-0.960763161706
931,-0.810141856234
932,-0.793845008944
933,-0.917193282873
934,-0.845097967929
935,-0.811695812374
936,-0.675283093004
937,-0.807380394506
938,-0.709700895529
939,-0.858342434867
940,-0.061286667422
941,-0.726976176416
942,-0.738535840437
943,-0.730964288925
944,-0.836597299734
945,-0.639083037359
946,-1.02931357513
947,0.240715227954
948,-0.922562172477
949,-0.607339472617
950,-0.734821527186
951,-0.769515503043
952,-0.0216229822514
953,-0.635791875351
954,-0.641607166667
955,-0.921353541533
956,-0.658633039272
957,-0.913067412305
958,0.112302434913
959,-0.800654205654
960,-0.11113138154
961,-0.65165254511
962,-0.257753173934
963,-0.927750401642
964,-0.732193469811
965,-0.966503688763
966,-0.82314487468
967,-0.636231862786
968,-0.798909877805
969,-0.637261970909
970,-0.892736666006
971,-0.803285425711
972,-0.888195923687
973,-0.857880651691
974,-0.884817608287
975,-0.718841568892
976,-0.676234682246
977,-0.889801494628
978,0.397736133625
979,-0.769703022409
980,-0.639330603495
981,-0.942647893655
982,-0.796587961654
983,-0.587659976768
984,-0.849986297902
985,0.239126260986
986,-0.729930113966
987,-0.854512008102
988,-0.858392945507
989,-0.692076726164
990,-0.839463188479
991,-0.635857594121
992,-0.792510212698
993,0.070987489865
994,-0.803821613453
995,-0.925084906504
996,-0.851823653921
997,-0.91614041188
998,-0.635565234811
999,-0.645883171269
1000,-0.671644879621
1001,-0.636688472127
1002,-0.725072605019
1003,0.217900230351
1004,-0.895522221671
1005,-0.803665631541
1006,-0.705283148311
1007,-0.888788231927
1008,-1.00061678954
1009,-0.699236551827
1010,-0.683051573087
1011,-0.670335721488
1012,-0.763657039038
1013,-0.786845074821
1014,-0.635784015964
1015,-0.864670463518
1016,-0.950282082758
1017,-0.874586942587
1018,-0.655329218439
1019,-0.876127520498
1020,-0.636264424932
1021,-0.644586053877
1022,0.153637802989
1023,-0.788562796453
1024,-0.987675765939
1025,-0.942926397201
1026,-0.636890607323
1027,-0.86597069185
1028,-0.864751027805
1029,-0.720722887701
1030,-0.641899870464
1031,-0.953652995522
1032,-0.812184069727
1033,-0.697008240011
1034,0.29631185069
1035,-0.692768921088
1036,-0.611381436636
1037,-0.717977817011
1038,-0.743216015662
1039,-0.849084980578
1040,-0.816698667344
1041,-0.717184273654
1042,-0.902942764327
1043,0.15246567148
1044,-0.719919625824
1045,-0.994792431138
1046,-0.847569810749
1047,-0.644861969317
1048,0.231772138063
1049,1.01162964713
1050,-0.766688446891
1051,-0.724417492905
1052,-0.870976998526
1053,-0.816587866502
1054,-0.746147126383
1055,-0.82855339091
1056,-0.795998745046
1057,-0.853450166889
1058,-0.66172947481
1059,-0.701132330228
1060,-0.648267146747
1061,-0.966465370707
1062,-0.935460880821
1063,-0.667821159794
1064,-0.635838129044
1065,-0.934152112235
1066,-0.693115799292
1067,-0.743779557651
1068,-0.864016802053
1069,-0.827429364725
1070,-0.548184470788
1071,-0.863376110489
1072,-0.652970458276
1073,-0.959992057212
1074,-0.831296142727
1075,-0.949632948821
1076,-0.655155800158
1077,-0.933619499739
1078,-0.692766863467
1079,-0.970150500753
1080,-0.762964077843
1081,-0.753420834022
1082,-0.688113454477
1083,-0.642857258477
1084,-0.666023125716
1085,-0.635901563252
1086,-0.661175050132
1087,-0.0949373387249
1088,-0.559722850174
1089,0.0913517071888
1090,0.720934199484
1091,-0.63988288897
1092,-0.66730348128
1093,-0.791532397448
1094,-0.851128978671
1095,-0.69721248775
1096,-0.744972955073
1097,-0.506245870731
1098,-0.776058586208
1099,-0.369285470229
1100,-0.886026172551
1101,-0.964168129434
1102,-0.90983508179
1103,-0.788257614624
1104,-0.656453210986
1105,-0.689189150075
1106,-0.747313394621
1107,-0.898169575686
1108,-0.727930642159
1109,-0.0655105459186
1110,-0.683813484367
1111,-0.639479171481
1112,-0.298466819579
1113,-0.734498537553
1114,-0.795205872972
1115,-0.659274567326
1116,-0.843314580746
1117,0.116052969249
1118,-0.635819648971
1119,-0.610623650024
1120,-0.788925987008
1121,-0.862586458427
1122,0.132926513668
1123,-0.9702210126
1124,-0.849051603801
1125,0.285750284985
1126,-1.03617186315
1127,-1.0066831081
1128,-0.641874036365
1129,-0.725129475744
1130,-0.802329856665
1131,-0.652400682714
1132,-0.846154000301
1133,-0.693323783426
1134,-0.63670311046
1135,-0.684241153201
1136,-0.666238848017
1137,-0.639784428309
1138,-0.62923648797
1139,-0.698586864265
1140,-0.780351561495
1141,-0.500100909853
1142,-0.67241712636
1143,-0.917814294156
1144,-0.937796238846
1145,-0.776332809068
1146,-0.63735452179
1147,-0.720295326032
1148,-0.898168496277
1149,-0.686000755848
1150,-0.734552258072
1151,-0.895327170947
1152,0.488302234835
1153,-0.875447220601
1154,-0.646852887076
1155,-0.834908922855
1156,-0.742449064363
1157,-0.776379776379
1158,-0.814251518459
1159,-0.64946133561
1160,-0.760675827762
1161,-0.959142173322
1162,-0.794675435479
1163,-0.864914651079
1164,-0.717277826456
1165,0.38517339784
1166,-0.63406703483
1167,-0.323087810519
1168,-1.00443372163
1169,-0.573406847409
1170,-0.654220014001
1171,-0.653814274537
1172,-0.869724738194
1173,-0.65128478506
1174,-0.828533292895
1175,-0.644416755663
1176,-0.60772014392
1177,-0.564634061602
1178,-0.736635193472
1179,-1.00394772075
1180,-0.797533812188
1181,-0.774218026512
1182,-0.644186792066
1183,-0.642187097979
1184,-0.876821932478
1185,-0.524219518331
1186,-0.830292924733
1187,-0.649122436318
1188,-0.636952128653
1189,-0.848569672487
1190,-0.635783945712
1191,-0.447115632484
1192,-0.675638108358
1193,-0.667509324779
1194,-0.639010664803
1195,0.000552362255309
1196,-0.53068584401
1197,-0.637245757612
1198,-0.949154181131
1199,-0.840024155446
1200,-0.703772660844
1201,-0.683674210412
1202,-0.72793492635
1203,-0.654901505626
1204,-0.641840595443
1205,-0.93514767427
1206,-0.704006150718
1207,-0.635862549308
1208,-0.742945864698
1209,-0.896559571509
1210,-0.837402652194
1211,-0.764578563653
1212,-1.00291023463
1213,-0.81879131189
1214,-0.783818171983
1215,-0.772308665596
1216,-0.763083738948
1217,-0.913169804158
1218,0.827643526389
1219,-0.637966917329
1220,-0.803944101649
1221,-0.641686737037
1222,-0.635713947553
1223,-0.850035241808
1224,-0.687336994028
1225,0.321042756426
1226,-0.805528006984
1227,-0.668141761048
1228,-0.674867519738
1229,-0.645906301154
1230,-0.205493402311
1231,-0.959424228778
1232,-0.862852593787
1233,-0.485614108073
1234,-0.775554042646
1235,-0.635783930283
1236,-0.437750294512
1237,-0.644558076904
1238,-0.637996461812
1239,-0.646491378889
1240,-0.225982056515
1241,-0.835176559194
1242,-0.693086428324
1243,-0.957291189532
1244,-0.653755383274
1245,-0.982022759406
1246,-0.666757971208
1247,-0.591412885395
1248,-1.0037004436
1249,-0.660947235955
1250,-0.806851766609
1251,-0.808906149185
1252,-0.707533640084
1253,-0.872113812093
1254,-0.65280874399
1255,-0.111913034364
1256,-0.88178747031
1257,-0.651594494426
1258,-0.604599507329
1259,-0.647471001563
1260,-0.995699855089
1261,-0.795657169232
1262,-0.650792061507
1263,-0.860553405795
1264,-0.5022568859
1265,-0.747853349815
1266,-0.752934486509
1267,-0.878399676167
1268,-0.652313646762
1269,-0.92862381018
1270,-0.641631732837
1271,-0.188409028173
1272,0.811957834382
1273,-0.635783930283
1274,-0.710634333397
1275,-0.655218868337
1276,-0.685247392738
1277,-0.769000884652
1278,0.32883335322
1279,-0.804767271078
1280,-0.774130451058
1281,-0.635224579428
1282,0.00167576067598
1283,-0.635903482314
1284,-0.63578393081
1285,-0.654264036038
1286,-0.639569467374
1287,-0.636026005061
1288,-0.628168219721
1289,-0.635783930283
1290,-0.0710202383352
1291,-0.638222192408
1292,-0.694170435371
1293,-0.635935388724
1294,-0.780238858545
1295,-0.918137762213
1296,-0.858466036546
1297,0.173646037095
1298,-0.75365960496
1299,-0.955880508171
1300,-0.639636452501
1301,-0.647139221297
1302,-0.945742305003
1303,-0.648146155831
1304,-0.273014693144
1305,-0.607137313736
1306,-0.956176244467
1307,-0.686284100539
1308,-0.950171150901
1309,-0.690538014526
1310,-0.645317572277
1311,-0.654923408888
1312,-0.878571479303
1313,-0.800751149808
1314,-0.759073570332
1315,-0.635783930283
1316,-0.739044920969
1317,-0.818519000232
1318,-0.337848648632
1319,-0.536248559951
1320,-0.635783930291
1321,-0.842087715724
1322,-0.821921062848
1323,-0.888072780611
1324,-0.156484107092
1325,-0.970432429006
1326,-0.949665563384
1327,-0.729827688235
1328,-0.666889789092
1329,-0.698176635828
1330,-0.64209888355
1331,-0.870087808265
1332,-0.766536639842
1333,-0.972261968615
1334,-0.637435443288
1335,0.526980198835
1336,0.204447302556
1337,-0.452553867722
1338,-0.636207965372
1339,-0.631652121307
1340,-0.671487430167
1341,-0.692597479867
1342,-0.685443383938
1343,-1.009531294
1344,-1.00017211804
1345,-0.776467855748
1346,-0.761384379435
1347,0.303523496722
1348,-0.643397281371
1349,-0.828488170943
1350,-0.860079108408
1351,-0.0612677193039
1352,-0.635845395466
1353,-0.895497100234
1354,-0.30693310622
1355,-0.911854334342
1356,-0.93071846402
1357,-0.734778691829
1358,-0.524008274669
1359,-0.663913571612
1360,-0.760104596335
1361,-0.781260498183
1362,-0.768015789849
1363,-0.738975784253
1364,-0.826944099661
1365,-0.927537581437
1366,-0.980213143236
